Sample,,,,,,,Metal_A  [ He ] ,,,Metal_B  [ He ] ,,,Metal_C  [ He ] ,,,Metal_D  [ He ] ,,,Metal_E  [ He ] ,,,Metal_F [ He ] ,,,Metal_G  [ He ] ,,,Metal_H [ He ] ,,,Metal_I  [ He ] ,,,Metal_J  [ He ] ,,
,FALSE,blk3.d,2021/10/28 14:17,Sample,,Wash3,0.106442388,164.6606396,1.645185327,0.022974782,68.92324605,12.46748185,0.022974782,90.97302006,7.064855938,0.022974782,175.7769854,0.721834537,0.022974782,83.81504491,0.390055484,0.140499631,3927.784358,3.250966235,0.000341792,1.102898278,41.72837408,0.014403765,315.6905933,4.781826262,0,458.2602441,3.47096298,0,163.8141373,3.097976015
,FALSE,blk4.d,2021/10/28 14:20,Sample,,Wash4,0.057972843,9.330847586,3.315917984,0.022974782,21.45132549,1.17175886,0.022974782,78.9086298,3.431896248,0.022974782,7.257952075,0.091436094,0.022974782,73.10238275,2.116757716,0.2070811,4643.866924,5.2843165,0.000902217,5.07735238,68.10111629,0.009527589,268.6693789,1.110423383,0,190.7603248,0.528532411,0,161.7516072,2.8185346
,FALSE,blk5.d,2021/10/28 14:23,Sample,,Wash5,0.030312092,59.56703106,5.11888522,0.022974782,25.89897626,11.71647435,0.022974782,30.84276904,1.642406201,0.022974782,150.3683836,0.454418165,0.022974782,36.9712429,0.264453559,0.026713118,6885.985062,4.771503665,0.00027685,9.595034978,69.18565788,0.01802399,66.60983884,4.075545317,0,252.2129459,5.369722445,0,145.5079081,0.988044909
,FALSE,sample1.d,2021/10/28 14:27,Sample,,Blank control_Batch1,4.103180664,4717.966667,2.980615703,<0.000,1636.783333,1.425880342,0.701698371,12063.30333,2.791354652,5.526218827,240973.4733,0.831756545,1.010755156,11051.55333,2.212034953,0.199159192,10889.31667,1.725176498,0.129109827,1213.41,8.024311914,3.190869006,39653.56,11.95609055,0.105084519,7139.603333,4.14185548,0.285318953,13777.54667,2.594651887
,FALSE,sample2.d,2021/10/28 14:30,Sample,,60_1_Muscle,6.201274465,7059.09219,8.974766196,0,1151.39699,2.330601512,0.22559723,6679.756498,2.197544713,2.377228735,446495.7306,1.429813341,8.761709386,68371.40975,1.557582631,0.005339204,769.3837434,1.915390249,0.323422793,13364.95237,3.942750923,0.019181374,266.3467321,9.799142816,0,452.0855801,3.680703622,0.163844121,5725.071345,6.153291215
,FALSE,sample3.d,2021/10/28 14:33,Sample,,60_2_Muscle,6.714946146,4207.854158,8.678396476,0,940.2686372,4.45437152,0.266024393,5819.200198,3.470222485,13.15788476,97804.4485,1.917290518,10.36753454,90991.09831,1.233801506,0.034600736,1159.858635,5.96975337,1.926567002,7716.453273,7.02773743,0.021085647,181.7780169,5.835591718,0,292.3483812,9.743928452,0.162749678,6974.399783,5.856844423
,FALSE,sample4.d,2021/10/28 14:37,Sample,,60_3_Muscle,2.008691282,2509.409913,1.814348564,0,1235.953718,2.22892127,0.322856527,5612.54905,9.634653721,7.237455423,830866.0945,2.32335933,9.588909034,124794.0045,1.142575832,0.024195578,1080.702029,7.389729758,0.812036828,18009.39516,4.922504949,0.022974984,191.3887446,12.43468135,0,488.1514299,14.03730363,0.072334889,4386.713577,1.759737897
,FALSE,sample5.d,2021/10/28 14:40,Sample,,60_4_Muscle,4.52207812,5091.352238,5.700567735,0,1346.685845,13.10869663,0.32451311,8021.373205,6.459322366,2.595436307,801776.382,0.366879051,10.25097181,78309.17237,1.534617299,0.01831381,1050.143234,4.421407156,1.788384371,11775.62742,2.675862656,0.018007701,263.750484,20.2836523,0,368.5441243,21.04231812,0.159047101,5866.196715,0.764718492
,FALSE,sample6.d,2021/10/28 14:44,Sample,,60_5_Muscle,3.927557609,5923.92308,2.364787368,0,1524.467122,8.527191398,0.448326065,5601.933947,0.969516199,8.482780482,370915.6718,0.412391802,11.24229285,93858.92262,0.934981331,0.015010412,2032.746587,9.449806915,1.593875337,7164.52709,7.140497323,0.011459974,229.2476881,18.81844134,0,429.6447167,22.19965492,0.101965408,7299.642009,1.857454281
,FALSE,sample7.d,2021/10/28 14:47,Sample,,60_6_Muscle,5.566965803,4659.500442,3.603384958,0,427.1847786,12.3525093,0.167453308,6362.368835,4.955608777,18.80120273,154844.8383,2.709206633,11.67586766,116482.6467,1.258812534,0.016379428,1438.845916,10.37826423,0.235766141,8792.26584,1.578796617,0.022961279,242.865783,13.04394721,0,353.706646,10.9979249,0.133726882,5508.810155,5.424278201
,FALSE,sample8.d,2021/10/28 14:50,Sample,,60_7_Muscle,5.738562619,7158.350807,3.706389973,0,1565.613418,4.440454424,0.426568197,4444.57254,1.204030377,2.205608861,484828.6335,1.209138265,14.79755677,111257.1381,1.322969401,0.017143362,1647.605341,2.91449588,1.786629375,18359.71926,1.673128094,0.013627619,221.3663759,12.48401372,0,426.742575,18.44901687,0.085485822,4507.936426,4.788726623
,FALSE,sample9.d,2021/10/28 14:53,Sample,,60_8_Muscle,4.271246803,4205.543163,1.50248828,0,1488.905543,7.786973267,0.158717272,6118.839442,3.871621762,11.32393405,633452.7624,1.666010944,13.64558077,123176.4163,0.329649605,0.016885201,1807.131333,8.497174754,1.853055838,810.413776,4.691177814,0.020392916,284.9637521,6.466572995,0,400.1214006,25.37841456,0.158561111,6219.28333,7.327015764
,FALSE,sample10.d,2021/10/28 14:57,Sample,,60_9_Muscle,3.559384223,2467.8313,2.470611812,0,1067.698471,11.29213389,0.131183712,3583.988315,3.337787567,18.52867425,679354.8328,1.035019207,10.52030499,105596.4488,0.813375863,0.025352688,1952.166596,6.350020737,1.730096698,10871.63843,2.437518164,0.021870188,164.4503948,19.90921723,0,461.3055598,18.33697272,0.078155069,3866.211907,6.21395386
,FALSE,sample11.d,2021/10/28 15:00,Sample,,60_10_Muscle,6.892701626,7086.91025,9.178502199,0,1354.342276,11.30170472,0.167719964,1981.429441,4.163597282,5.549283463,624006.1123,1.071665835,16.32491103,59474.63227,0.949790596,0.003971192,586.2980087,12.63968219,1.190459398,1372.199387,4.210175031,0.014721748,234.1280869,4.399415062,0,483.7916224,9.5154106,0.054918614,5335.788443,5.876713449
,FALSE,sample12.d,2021/10/28 15:03,Sample,,60_11_Muscle,6.604234836,4131.690586,8.068332534,0,1199.784495,12.63389969,0.045911749,2976.772558,6.652801543,9.928683111,163211.2006,1.02832111,11.78600718,91829.857,1.948660051,0.018153648,1355.57749,12.34193538,0.210512708,2412.107069,8.296608755,0.016218468,184.3344261,9.238130221,0,481.0569558,7.185620146,0.057812115,8196.744604,4.816290105
,FALSE,sample13.d,2021/10/28 15:07,Sample,,60_12_Muscle,4.572909527,3301.965282,6.263530609,0,429.3348644,9.62424493,0.340843303,4480.000892,3.421385605,18.29564425,628576.9743,1.717303552,8.739118212,81391.64906,0.263692254,0.023686506,1023.571777,11.72345565,0.083508701,18293.11802,2.72551754,0.011823222,291.6374712,20.65596383,0,422.8748298,10.11607315,0.137277255,4481.57406,5.264623646
,FALSE,sample14.d,2021/10/28 15:10,Sample,,60_13_Muscle,5.949235726,3730.921251,5.93495617,0,512.769383,7.561148362,0.443656614,8003.465196,4.169479068,17.97726923,380662.0547,0.649939499,10.04410301,107120.5555,1.383179143,0.034510364,1961.410001,13.84196748,1.870984598,2220.495913,8.738001832,0.018949538,187.0410502,21.19778368,0,429.9400511,7.4107651,0.133189368,3955.200201,5.713182873
,FALSE,sample15.d,2021/10/28 15:15,Sample,,60_14_Muscle,6.151832478,4151.488452,6.323475896,0,830.6394024,8.660161858,0.315138076,6788.18133,8.716882886,5.181773982,889580.9643,2.003885003,16.13448143,116560.4901,0.243261018,0.011313795,1790.372053,15.04795358,0.20073192,6030.632948,11.0400682,0.015316188,225.1171217,8.481482682,0,402.205639,20.1352907,0.063266326,6324.88211,3.547995861
,FALSE,sample16.d,2021/10/28 15:18,Sample,,60_15_Muscle,2.831182155,6620.714415,1.814387986,0,435.402282,4.720544697,0.198666287,5679.61404,6.181665365,1.766405499,526121.7231,0.451229819,9.364114602,60370.28664,0.481922757,0.023423103,1860.568779,11.91193289,0.523275401,7429.184504,10.18314678,0.019674491,291.226269,18.71265589,0,417.3437701,7.382380587,0.06640572,3739.286237,7.599549372
,FALSE,sample17.d,2021/10/28 15:21,Sample,,65_1_Muscle,3.964855227,6166.831682,6.81734467,0,444.7667,7.340386318,0.30162461,3068.950902,6.387050755,5.712700815,297941.0172,2.198688482,16.57786688,82249.8147,1.857623166,0.028827236,1306.686861,6.75834942,1.24705242,19868.31219,9.214457603,0.019541538,241.0699504,17.77840323,0,481.1951609,16.51185376,0.149764067,6381.877434,6.676613837
,FALSE,sample18.d,2021/10/28 15:26,Sample,,65_2_Muscle,4.089244441,7351.358787,4.934690044,0,936.7855307,1.273748511,0.138859724,4976.203177,2.875790161,19.4430696,886786.7274,0.692406346,14.03354826,89472.16316,0.937054592,0.025517584,782.9975225,11.65015367,1.483413567,19723.3751,9.229814075,0.020195041,169.5926056,19.39511729,0,386.2140957,12.60149231,0.101044615,7511.786802,7.317745376
,FALSE,sample19.d,2021/10/28 15:29,Sample,,65_3_Muscle,2.593837363,6665.515654,9.193182603,0,987.0789889,5.622335603,0.349708446,5198.148084,9.023654605,18.80003585,368404.4769,2.030586944,8.48788922,94780.70302,2.087976288,0.032860538,1191.553273,2.362589927,1.346731184,13321.74049,4.094284498,0.0192116,299.907987,6.884786621,0,455.1247731,19.61482625,0.164375642,8185.105396,5.981648524
,FALSE,sample20.d,2021/10/28 15:33,Sample,,65_4_Muscle,4.630673752,3451.817628,2.187756617,0,922.9125827,5.654110576,0.282908457,6317.995406,2.439022255,1.14545106,679822.863,2.135934708,7.9422813,111559.2258,2.091718342,0.025880532,1114.171377,10.29368793,0.508497226,4100.534103,5.477211929,0.018979202,163.6785677,12.74934971,0,493.4555918,16.16231014,0.071196807,7998.036907,3.951337818
,FALSE,sample21.d,2021/10/28 15:36,Sample,,65_5_Muscle,5.804202119,2796.742774,8.563155421,0,465.3369867,3.389594977,0.076097324,6238.028227,6.480921255,8.841996108,152755.4551,1.037684185,9.611443187,109141.9923,0.082486079,0.026709293,2049.359265,3.139100912,1.075117525,983.5873399,1.291150853,0.013480971,208.6295069,11.82000406,0,442.0450598,19.68728732,0.099290163,7364.980143,7.769196474
,FALSE,sample22.d,2021/10/28 15:40,Sample,,65_6_Muscle,5.843702932,6453.238792,8.990359394,0,1049.979539,10.4800522,0.446101745,3638.531733,8.137977356,15.90348667,369612.1876,0.361779709,14.83195547,78365.16732,0.868680122,0.010967948,1600.245267,3.79506033,1.093504283,13082.26808,9.58592573,0.017539548,245.2040252,8.959961849,0,436.4435881,5.779563248,0.09183898,5140.757043,2.511444301
,FALSE,sample23.d,2021/10/28 15:44,Sample,,65_7_Muscle,5.455093387,6426.342745,0.837908828,0,1209.143338,2.327924453,0.429395587,770.5172833,8.568641787,7.20453653,456224.1203,1.836785855,15.3674679,67950.88784,1.398921317,0.009070527,1111.752897,10.67800926,1.072125287,3356.716525,3.389574872,0.019870757,276.9432036,16.84880056,0,394.6480522,5.587183644,0.093226737,7829.618292,3.418518642
,FALSE,sample24.d,2021/10/28 15:48,Sample,,65_8_Muscle,6.584768091,6542.931108,8.818158317,0,1522.692407,4.345351127,0.032546481,3071.26904,5.667618805,5.588561927,649029.9699,0.741439343,14.73884593,118764.2056,1.094211478,0.020479607,982.6241573,3.573322319,1.082493746,17217.01996,6.618857422,0.012225023,229.213189,18.78079202,0,392.7176415,6.881627421,0.125092643,6617.89661,1.833304278
,FALSE,sample25.d,2021/10/28 15:51,Sample,,65_9_Muscle,3.103200676,5625.368471,4.668164141,0,697.8132774,10.28212957,0.256866675,2987.050806,0.796130279,15.60610848,732163.6213,2.039885102,9.722445839,124062.1233,1.939582954,0.02770817,382.4685874,9.626305407,1.998880958,12127.17432,3.879843141,0.018341369,287.100674,11.38543931,0,474.0249538,15.20955407,0.095686173,6551.615836,4.030333576
,FALSE,sample26.d,2021/10/28 15:55,Sample,,65_10_Muscle,5.746402164,5041.726696,8.883807781,0,1448.063689,2.308052471,0.240175531,4090.660587,0.862789741,3.337970688,226826.5666,0.906910107,15.09419718,66941.30909,0.214283307,0.03497293,522.6242957,6.230850748,1.197746442,11545.32068,11.50485488,0.02352072,151.6465599,14.10025421,0,431.4442066,12.3394757,0.068885522,5983.160935,6.891836073
,FALSE,sample27.d,2021/10/28 15:59,Sample,,65_11_Muscle,5.412812003,7008.350957,4.085379069,0,428.6403467,12.02137493,0.41277997,3214.435652,9.106472699,1.74277091,478069.5261,1.341206437,14.12558623,101238.6815,0.868570119,0.020293672,1992.754632,5.088031257,1.314698869,8909.314437,8.705116638,0.011155741,294.9549827,21.54942655,0,337.116685,7.432806883,0.119625972,7416.782936,1.380324492
,FALSE,sample28.d,2021/10/28 16:03,Sample,,65_12_Muscle,5.241938271,4402.35896,5.431924948,0,1256.772395,10.29787113,0.188888446,905.1010807,2.719607888,11.4692278,736670.7583,1.314257908,15.90360071,73785.63335,0.430258055,0.028816718,1744.493185,13.66678251,1.974689805,14053.53241,2.825451033,0.019170422,310.9018398,10.29576514,0,306.8728058,10.80821362,0.139840299,4844.50154,5.700761415
,FALSE,sample29.d,2021/10/28 16:06,Sample,,65_13_Muscle,5.976780829,4437.407773,0.812287469,0,1202.962552,9.035548379,0.059247176,914.3464198,9.89067644,16.01552365,496280.9997,0.427275523,12.41290659,109630.9746,0.321618221,0.004957989,1873.535437,1.475961179,2.177372837,14684.7063,0.79558641,0.02328435,249.880366,5.638187759,0,315.1615201,14.32591907,0.162773537,5786.45334,5.307263495
,FALSE,sample30.d,2021/10/28 16:10,Sample,,65_14_Muscle,5.08255061,2808.136421,9.625176277,0,742.502676,12.16940799,0.415757618,3394.670749,1.844617667,9.477605359,723890.9289,1.908792543,11.99199091,95559.6432,0.887205521,0.024268684,994.3144264,3.583898353,0.716865194,10743.92037,11.55274369,0.018651845,269.4144848,7.614518513,0,419.9348107,23.84846701,0.096892883,7377.216366,1.438275567
,FALSE,sample31.d,2021/10/28 16:14,Sample,,65_15_Muscle,1.810700249,4055.069749,3.340357109,0,900.7000259,4.230094004,0.396083611,2240.78464,9.42536872,7.409837867,832750.7298,2.756730982,16.40028108,126104.5641,1.406088867,0.020925733,1010.089215,14.10844659,0.241921071,16331.14175,2.372271866,0.023457583,168.3860794,19.94200104,0,408.0731678,8.519045528,0.118984016,4062.074576,6.343954465
,FALSE,sample32.d,2021/10/28 16:18,Sample,,60_1_Liver,28.36086078,32351.03378,0.489814622,0.155403058,9430.85738,0.384038794,0.524955207,14205.61973,3.23154269,27.41183262,3166651.395,0.47818525,37.64646455,333632.6353,0.552724212,0.473391334,26800.12216,2.469822294,55.06142151,579407.7764,1.297085123,0.198341466,879.5203871,9.590143214,0.03754741,3226.018985,4.152272641,0.104108454,5926.262001,1.465295582
,FALSE,sample33.d,2021/10/28 16:21,Sample,,60_2_Liver,33.88338836,31712.21221,3.393941167,0.192370224,13804.41781,2.614134393,0.729526237,11562.16881,13.46226182,57.95944444,1844039.677,1.774629275,18.05232026,224731.7973,1.209389981,0.365116917,17652.41504,2.523698234,58.92640562,452973.2632,0.306830155,0.346385545,4548.402152,17.8200436,0.043798713,1870.650183,13.51487796,0.142559413,5737.560131,7.070138451
,FALSE,sample34.d,2021/10/28 16:25,Sample,,60_3_Liver,28.48065379,19701.61781,3.482958815,0.056096128,14493.47661,3.59108509,0.782778725,14031.08914,13.91020686,71.43129004,1453860.936,1.148598804,44.18184208,312639.0001,1.111406015,0.285733211,20191.70598,4.082661474,48.27811422,468099.7934,1.809413388,0.539215335,7597.308695,10.75078974,0.040641683,2043.849527,8.101226323,0.10073277,7834.409859,3.848906362
,FALSE,sample35.d,2021/10/28 16:29,Sample,,60_4_Liver,31.12502297,19712.79003,2.105173134,0.070352926,9039.729553,2.072762998,0.616407862,12918.80301,10.10676769,50.33633753,1477430.865,0.317458146,21.65765629,175116.0261,1.504021365,0.282160464,22267.1054,2.526917099,60.70709275,550329.6111,1.937363402,0.352370807,2471.198817,7.377342432,0.047008368,491.9986224,6.841170067,0.107673164,7772.668053,5.021797637
,FALSE,sample36.d,2021/10/28 16:33,Sample,,60_5_Liver,21.13164177,21345.07838,1.287314101,0.050222975,10351.65,1.136562743,0.555484085,8483.817673,16.0223666,27.72695868,1521013.404,0.662639372,33.33941927,317790.6655,1.064185896,0.426151476,18134.56114,2.72854903,51.7491559,599502.5645,1.156478771,0.116855375,6866.710052,3.535185912,0.003184157,2174.528134,9.040974999,0.145563156,6900.536729,3.49006421
,FALSE,sample37.d,2021/10/28 16:36,Sample,,60_6_Liver,29.13296644,34827.83781,1.019606363,0.064587559,14310.52793,2.635549676,0.504872504,14993.88803,6.496898314,67.45111089,2619139.482,1.338505,34.32912334,214320.9691,0.881061515,0.286521879,19398.50703,1.631701855,62.63264659,467363.1927,0.317067572,0.488399843,5324.214758,5.812141221,0.001063204,1203.532974,14.38543868,0.098347066,7685.7387,2.098301127
,FALSE,sample38.d,2021/10/28 16:40,Sample,,60_7_Liver,32.27129644,25408.84139,0.276210352,0.120161905,14108.74899,2.013990272,0.72539841,15017.79843,18.19605386,36.43343541,1514956.598,1.327795126,41.93010245,211143.1128,0.499093646,0.337419571,20592.89103,1.899129759,39.66879814,424864.9049,0.422998329,0.119189511,4721.424124,12.56570729,0.009204087,1545.328601,6.767620361,0.140763543,5615.510031,4.858690455
,FALSE,sample39.d,2021/10/28 16:44,Sample,,60_8_Liver,24.41385031,17668.49902,3.116450133,0.138175993,12915.32842,1.578223215,0.878206584,10288.10483,4.086496976,60.91773133,1200844.194,0.907786221,42.04408612,225162.4391,1.028416526,0.395818998,24125.716,4.126037097,56.62332052,527202.8771,1.437197354,0.601858964,5102.204357,13.79667299,0.015136878,1261.684635,6.265068774,0.103781951,7099.656088,4.215539357
,FALSE,sample40.d,2021/10/28 16:48,Sample,,60_9_Liver,27.74920045,18759.58834,2.610565949,0.146149002,10253.82569,1.233414007,0.780371131,9812.079137,1.482671758,61.74951932,3194778.946,0.408126431,35.60444259,303506.5374,1.461702657,0.388747189,15792.73182,1.080080527,45.6955311,489009.2211,2.319930634,0.238438358,3610.434231,17.68527149,0.017563683,2073.084723,9.70780689,0.109015238,6299.813349,4.29967169
,FALSE,sample41.d,2021/10/28 16:51,Sample,,60_10_Liver,17.52921413,28005.173,1.157927809,0.078538217,7210.334865,4.270343181,0.573302621,9879.335151,5.254200096,78.94770027,1954244.262,0.960856897,36.18102742,266886.1597,0.531977573,0.316381946,23060.91509,3.034241819,41.77719432,533893.6257,1.89287297,0.584196554,2245.94994,1.892753847,0.039856198,2754.141703,16.20206461,0.097305276,6491.701948,1.717805686
,FALSE,sample42.d,2021/10/28 16:55,Sample,,60_11_Liver,19.5814022,16891.69157,2.487901016,0.108588053,14957.54797,3.883815265,0.696637377,11560.58178,7.872260938,27.30432002,2225154.894,0.366780708,44.86643495,340030.612,1.240104404,0.450164751,21987.01039,0.987696143,52.54460816,459255.9356,1.810766213,0.403153772,1613.343848,12.26907485,0.028658842,2050.926402,13.5600672,0.138580668,7046.179855,2.457346373
,FALSE,sample43.d,2021/10/28 16:59,Sample,,60_12_Liver,22.44099974,21355.33547,1.65029441,0.075454591,16389.29498,0.572694991,0.467891123,10683.01779,0.536398931,35.58606071,3098719.535,0.453231414,36.32296207,230273.5163,1.165151544,0.387617377,19645.9026,1.427418205,36.18187388,522338.5143,1.208922516,0.469966499,1045.155449,17.20098702,0.02262792,3309.305906,8.224757001,0.142570869,7325.132129,2.946365765
,FALSE,sample44.d,2021/10/28 17:03,Sample,,60_13_Liver,31.74148005,29649.35674,0.73378426,0.198202136,11774.97674,3.908182132,0.856991122,14934.86309,16.87477041,26.42610802,3169072.153,1.316606294,21.0515235,150002.0949,1.151819655,0.502950793,25133.95973,2.508620123,58.35509204,387616.3639,1.527563894,0.285434268,4759.893513,8.387727601,0.021966042,2411.342049,5.493265444,0.126292548,5955.461861,4.813801388
,FALSE,sample45.d,2021/10/28 17:06,Sample,,60_14_Liver,23.60169354,24415.035,3.358029281,0.050638806,13666.83999,2.318258184,0.525968449,13461.67094,10.17201549,73.18752623,3501558.763,0.889095092,29.88217177,138798.0836,1.011407627,0.452365101,17368.41665,2.83262164,48.02344467,367248.4524,2.028712344,0.532992447,6470.521402,19.0010654,0.038034211,1908.868338,15.57277508,0.140588528,5554.031457,2.884248112
,FALSE,sample46.d,2021/10/28 17:10,Sample,,60_15_Liver,25.49814892,19438.24499,2.506758268,0.117454599,8345.035858,3.406013761,0.646581401,10638.83335,12.30413372,61.44986828,2047496.887,1.459134281,31.12703588,157310.1613,1.222765121,0.48177593,15635.29424,2.39633072,55.68172172,555318.3824,0.950879468,0.478077418,365.8019958,6.215696482,0.037218383,2532.200009,15.414872,0.107441424,7825.385831,3.06227832
,FALSE,sample47.d,2021/10/28 17:14,Sample,,65_1_Liver,27.59956847,30985.72538,3.161061823,0.12385859,13664.07975,4.203931416,0.874392326,13074.10462,2.79389971,58.713432,1474375.292,1.748399101,44.93921023,199488.3201,1.301830235,0.350903222,24679.80684,2.407799022,58.82262412,608438.3827,0.417163425,0.525876635,2406.369687,14.13246242,0.027710218,542.894071,11.11782404,0.146871512,7476.618524,4.683885797
,FALSE,sample48.d,2021/10/28 17:18,Sample,,65_2_Liver,19.66148308,27007.82512,2.017969709,0.121937385,15810.47031,1.269314288,0.813805532,10981.50248,18.71865582,30.58691413,1380391.789,1.505850679,19.83072281,188045.5057,0.389932042,0.325312392,27214.2772,2.629668744,48.37466508,401909.9028,0.880141778,0.291714954,3904.774676,20.09421256,0.01346765,1596.523433,14.3013918,0.118275759,6905.446441,3.851100323
,FALSE,sample49.d,2021/10/28 17:21,Sample,,65_3_Liver,34.89874464,22174.84744,0.997152095,0.068634435,7130.152464,2.279578628,0.8523979,13398.19796,9.881695117,45.23052527,3374708.34,0.483884781,44.06395279,213363.0898,0.920731639,0.298604706,25431.4635,3.088654474,45.21438253,577431.6663,1.353257871,0.525212796,7163.45087,9.84047846,0.026145117,2268.32969,14.18866178,0.107027105,7736.881783,5.323599093
